label,profile,seed,score,damage_pct,stars,steps,ticks,terminated,truncated,deployments,deployment_unique_cells,deployment_top_cell_fraction,deployment_top3_cell_fraction,deployment_quadrant_entropy,active_nearest_distance_mean,active_close_pair_fraction_mean,active_quadrant_entropy_mean,troop_damage_taken_pct,cannon_damage_pct,wizard_tower_damage_pct,mortar_damage_pct,bomb_damage_pct,splash_damage_pct,cannon_deaths,wizard_tower_deaths,mortar_deaths,bomb_deaths,splash_deaths,multi_hit_splash_events,wizard_tower_multi_hit_events,mortar_multi_hit_events,bomb_multi_hit_events,wall_breakers_deployed,wall_breaker_explosions,wall_breakers_dead_without_explosion,wall_segments_damaged_by_wb,wall_segments_destroyed_by_wb,useful_rage_casts,useful_freeze_casts,wasted_spell_casts,spells_remaining,townhall_destroyed,defenses_destroyed
final,hard,600010,4.0,1.0,3,99,989,1,0,65,2,0.7692307692307693,1.0,-0.0,2.0246632802684026,0.28234047759073294,0.44960993929735826,0.8496901408450697,0.16974647887323943,0.40405633802816826,0.25661971830985914,0.019267605633802823,0.6799436619718303,9,23,12,2,37,46,36,9,1,15,15,0,73,34,4,4,0,0,1,8
final,hard,600011,0.1945080091533181,0.1945080091533181,0,69,686,1,0,65,3,0.6461538461538462,1.0,-0.0,3.228190681389931,0.14837712096332786,0.018091051909375457,0.9549295774647883,0.22940845070422516,0.2858873239436618,0.4396338028169014,0.0,0.7255211267605632,17,24,16,0,40,13,6,7,0,15,8,7,40,15,0,4,0,4,0,2
final,hard,600012,2.540045766590389,0.540045766590389,2,93,922,1,0,65,3,0.6461538461538462,1.0,-0.0,2.6623970056228576,0.2622510173484686,0.0,0.9154929577464785,0.05149295774647888,0.2803380281690137,0.46253521126760566,0.12112676056338029,0.8639999999999997,2,22,19,7,48,44,24,19,1,15,15,0,67,31,4,4,0,0,1,3
final,hard,600013,0.41830091533180763,0.41830091533180763,0,91,909,1,0,65,2,0.7692307692307693,1.0,-0.0,2.711585174318217,0.3108446340811486,0.3373553149384624,0.9999999999999984,0.39566197183098495,0.3783380281690136,0.22599999999999995,0.0,0.6043380281690135,24,29,12,0,41,25,14,11,0,15,0,15,0,0,4,4,0,0,0,3
final,hard,600014,2.5882151029748286,0.5882151029748284,2,100,1000,0,1,65,2,0.7692307692307693,1.0,-0.0,2.515386135298573,0.32831489498156163,0.08487828092342807,0.9247605633802812,0.06980281690140848,0.3594084507042249,0.49554929577464785,0.0,0.8549577464788727,3,33,18,0,51,34,22,12,0,15,9,6,37,16,4,4,0,0,1,4
final,hard,600015,2.54837528604119,0.5483752860411899,2,74,740,1,0,65,2,0.7692307692307693,1.0,-0.0,2.455756424325763,0.2336566399914816,0.0,0.92112676056338,0.07571830985915497,0.23543661971830965,0.5956901408450703,0.014281690140845071,0.845408450704225,4,20,26,1,47,41,18,23,0,15,14,1,54,27,4,4,0,0,1,3
final,hard,600016,0.4674485125858124,0.4674485125858124,0,82,812,1,0,65,2,0.7692307692307693,1.0,-0.0,3.1816363334472073,0.18970172633057558,0.3549625930916614,0.9887323943661963,0.3726197183098582,0.1603661971830986,0.45574647887323944,0.0,0.6161126760563381,28,11,24,0,35,19,4,15,0,15,2,13,10,5,4,4,0,0,0,3
final,hard,600017,2.632379862700229,0.6323798627002288,2,92,920,1,0,65,2,0.7692307692307693,1.0,-0.0,3.071044886315185,0.1361893549393549,0.13343882074817107,0.9774647887323941,0.1584788732394367,0.28991549295774616,0.5023098591549295,0.02676056338028169,0.8189859154929574,16,25,17,3,45,35,15,19,1,15,4,11,20,10,4,4,0,0,1,5
final,hard,600018,2.5657322654462242,0.5657322654462242,2,79,789,1,0,65,2,0.7692307692307693,1.0,-0.0,3.0308422968360516,0.17769516836630933,0.26859799063625117,0.9782816901408451,0.16039436619718317,0.18771830985915483,0.6301690140845071,0.0,0.8178873239436619,7,20,32,0,52,42,11,31,0,15,6,9,22,10,4,4,0,0,1,4
final,hard,600019,0.3832036613272311,0.3832036613272311,0,79,783,1,0,65,2,0.7692307692307693,1.0,-0.0,4.247133684152373,0.07609904715167871,0.22737654676031008,0.9478873239436609,0.3700281690140836,0.232394366197183,0.335830985915493,0.00963380281690141,0.5778591549295774,17,18,15,3,36,29,13,15,1,15,12,3,48,21,4,4,0,0,0,2
final,hard,600020,2.511670480549199,0.5116704805491991,2,76,751,1,0,65,5,0.2923076923076923,0.7846153846153846,0.7453744205587465,1.618670721159025,0.3599086099086099,0.13302609089913833,0.9567323943661971,0.21988732394366176,0.12960563380281695,0.5692112676056338,0.038028169014084505,0.7368450704225352,15,9,28,4,41,31,12,18,1,15,9,6,45,20,4,4,0,0,1,4
final,hard,600021,0.33436498855835234,0.33436498855835234,0,75,748,1,0,65,3,0.6461538461538462,1.0,-0.0,3.1609413289518575,0.1924311462827868,0.07233832284855798,0.9323943661971822,0.27884507042253476,0.3487605633802813,0.3047887323943662,0.0,0.6535492957746475,13,26,14,0,40,15,8,7,0,15,12,3,60,25,4,4,0,0,0,2
final,hard,600022,0.4369794050343248,0.4369794050343248,0,78,772,1,0,65,3,0.6615384615384615,1.0,-0.0,2.7710968719790556,0.18668181053340063,0.0,0.9711549295774643,0.1927323943661971,0.3725633802816896,0.38718309859154937,0.01867605633802817,0.7784225352112671,9,23,24,3,50,41,24,16,1,15,6,9,24,12,4,4,0,0,0,3
final,hard,600023,1.5583924485125855,0.5583924485125855,1,86,852,1,0,65,2,0.7692307692307693,1.0,-0.0,2.1717983133196657,0.23335322352663393,0.3203398436179278,0.9999999999999999,0.19740845070422522,0.14594366197183103,0.6566478873239436,0.0,0.8025915492957746,19,9,37,0,46,35,7,28,0,15,0,15,0,0,4,4,0,0,0,4
final,hard,600024,2.570080091533181,0.5700800915331807,2,79,784,1,0,65,2,0.7692307692307693,1.0,-0.0,3.1073739949973698,0.15125529701329424,0.2821675787917128,0.9154929577464781,0.28715492957746414,0.1830985915492957,0.44523943661971827,0.0,0.628338028169014,20,12,18,0,30,28,12,16,0,15,15,0,51,23,4,4,0,0,1,3
final,hard,600025,0.4794050343249428,0.4794050343249428,0,81,805,1,0,65,2,0.7692307692307693,1.0,-0.0,3.7927662765713808,0.1366342916342916,0.34150465120420836,0.915492957746478,0.27216901408450656,0.3452676056338024,0.2295492957746479,0.06850704225352114,0.6433239436619713,13,22,7,8,37,24,16,7,1,15,15,0,75,35,4,4,0,0,0,4
final,hard,600026,0.36916475972540047,0.36916475972540047,0,78,778,1,0,65,3,0.6923076923076923,1.0,0.38967491864604253,2.4755817202469608,0.27207804932672663,0.31659026568123033,0.9431267605633799,0.10146478873239444,0.3919436619718305,0.44971830985915495,0.0,0.8416619718309855,5,22,24,0,46,54,32,22,0,15,14,1,70,35,4,4,0,0,0,3
final,hard,600027,0.47505720823798625,0.47505720823798625,0,88,871,1,0,65,2,0.7692307692307693,1.0,-0.0,2.709338802992454,0.20441182854097745,0.3478368189011749,0.9999999999999994,0.3422535211267598,0.02819718309859155,0.553154929577465,0.0763943661971831,0.6577464788732397,31,0,27,7,34,24,1,22,1,15,0,15,0,0,4,4,0,0,0,4
final,hard,600028,2.511670480549199,0.5116704805491991,2,78,776,1,0,65,2,0.7692307692307693,1.0,-0.0,2.8332854143300965,0.18607776993279465,0.02466300006782762,0.9887323943661965,0.2014084507042252,0.39442253521126713,0.3745915492957747,0.018309859154929577,0.7873239436619713,20,30,12,1,43,47,34,13,0,15,2,13,10,5,4,4,0,0,1,4
final,hard,600029,0.2974828375286041,0.2974828375286041,0,70,693,1,0,65,3,0.6461538461538462,1.0,-0.0,2.8159482154495477,0.20673637619450427,0.00917831993701504,0.9629859154929571,0.08219718309859159,0.4733239436619711,0.4074647887323944,0.0,0.8807887323943655,3,31,23,0,54,44,24,20,0,15,8,7,25,11,0,4,0,4,0,2
final,hard,600030,0.3346281464530891,0.3346281464530891,0,77,767,1,0,65,2,0.7692307692307693,1.0,-0.0,4.349670858945037,0.08303697813901895,0.3330123506966065,0.9154929577464782,0.23323943661971802,0.32766197183098555,0.28495774647887323,0.0696338028169014,0.6822535211267602,10,19,16,5,40,19,11,7,1,15,15,0,75,35,4,4,0,0,0,2
final,hard,600031,0.23363844393592678,0.23363844393592678,0,83,827,1,0,65,2,0.7692307692307693,1.0,-0.0,3.1275943895030762,0.16196854836731187,0.3392623710456379,0.9887323943661964,0.2785915492957741,0.24377464788732375,0.4530140845070423,0.01335211267605634,0.7101408450704224,20,12,30,1,43,34,11,23,0,15,2,13,10,5,4,4,0,0,0,2
final,hard,600032,0.37366704805491996,0.37366704805491996,0,78,776,1,0,65,2,0.7692307692307693,1.0,-0.0,2.9882358347837976,0.1808379028379028,0.18367414497438952,0.937295774647887,0.10546478873239445,0.3325352112676052,0.4542253521126762,0.04507042253521127,0.8318309859154926,4,18,26,4,48,48,24,23,1,15,13,2,57,26,4,4,0,0,0,3
final,hard,600033,0.47254004576659037,0.47254004576659037,0,80,799,1,0,65,2,0.7692307692307693,1.0,-0.0,3.3218157287956607,0.13010153010153008,0.39604517232325964,0.9607042253521128,0.07971830985915498,0.12949295774647893,0.751492957746479,0.0,0.8809859154929579,3,12,40,0,52,43,5,38,0,15,10,5,46,21,4,4,0,0,0,3
final,hard,600034,2.7439359267734553,0.7439359267734553,2,89,887,1,0,65,2,0.7692307692307693,1.0,-0.0,3.1260917283556715,0.17900451994488692,0.480238104453628,0.9855211267605627,0.2463098591549292,0.22030985915492932,0.5189014084507042,0.0,0.7392112676056335,9,26,26,0,52,33,16,17,0,15,4,11,14,7,4,4,0,0,1,7
final,hard,600035,2.677345537757437,0.6773455377574371,2,84,838,1,0,65,2,0.7692307692307693,1.0,-0.0,2.248984347917988,0.3118908176888227,0.16403612039796056,0.9154929577464787,0.1895774647887323,0.18371830985915485,0.4534647887323944,0.08873239436619719,0.7259154929577464,9,13,17,11,41,31,16,13,2,15,15,0,71,31,4,4,0,0,1,6
final,hard,600036,0.3338672768878719,0.3338672768878719,0,78,775,1,0,65,2,0.7692307692307693,1.0,-0.0,3.4681221406242444,0.1441816673049917,0.28874805789656766,0.9154929577464782,0.11298591549295783,0.4085070422535204,0.394,0.0,0.8025070422535205,8,29,13,0,42,48,28,20,0,15,15,0,70,34,4,4,0,0,0,2
final,hard,600037,2.522482837528604,0.5224828375286041,2,83,821,1,0,65,2,0.7692307692307693,1.0,-0.0,2.5942137972666584,0.20034599485727306,0.3536157988989052,0.9999999999999999,0.18777464788732384,0.18991549295774646,0.6223098591549295,0.0,0.812225352112676,19,13,33,0,46,49,18,31,0,15,0,15,0,0,4,4,0,0,1,4
final,hard,600038,0.2721395881006865,0.2721395881006865,0,75,747,1,0,65,2,0.7692307692307693,1.0,-0.0,3.678935284408765,0.08023984366008906,0.09876664591136165,0.9711549295774639,0.31569014084506974,0.2793239436619715,0.2653239436619719,0.1108169014084507,0.6554647887323941,18,15,19,7,41,7,2,4,1,15,6,9,30,15,1,4,0,3,0,1
final,hard,600039,0.27125286041189933,0.27125286041189933,0,80,800,1,0,65,2,0.7692307692307693,1.0,-0.0,3.8896751160288674,0.08983194254575834,0.33642876074432165,0.9887323943661963,0.34681690140844995,0.21292957746478866,0.40645070422535207,0.022535211267605635,0.6419154929577464,28,11,22,2,35,20,4,15,1,15,2,13,10,5,4,4,0,0,0,3
champion,hard,600000,0.4328375286041189,0.4328375286041189,0,80,792,1,0,65,2,0.7692307692307693,1.0,-0.0,3.1818517346275406,0.16808582189938123,0.23574720206192476,0.9413802816901405,0.11414084507042262,0.299521126760563,0.5277183098591549,0.0,0.827239436619718,4,21,28,0,49,47,17,30,0,15,12,3,52,23,4,4,0,0,0,3
champion,hard,600001,2.546338672768879,0.5463386727688787,2,84,834,1,0,65,2,0.7692307692307693,1.0,-0.0,3.5880717831287696,0.10650559049793742,0.3043109956227121,0.9501126760563374,0.050704225352112685,0.35878873239436565,0.5406197183098591,0.0,0.8994084507042247,4,21,29,0,50,46,25,21,0,15,11,4,47,22,4,4,0,0,1,2
champion,hard,600002,0.28849542334096034,0.28849542334096034,0,78,775,1,0,65,2,0.7692307692307693,1.0,-0.0,3.841557838294163,0.060964735584024925,0.1567138755956615,0.9211267605633796,0.08481690140845075,0.472478873239436,0.36383098591549295,0.0,0.836309859154929,5,29,17,0,46,59,41,18,0,15,14,1,54,27,4,4,0,0,0,2
champion,hard,600003,0.4429633867276887,0.4429633867276887,0,75,750,1,0,65,2,0.7692307692307693,1.0,-0.0,3.109959635535246,0.1168824649246336,0.06522585769953403,0.9711549295774643,0.19104225352112664,0.39045070422535166,0.37216901408450703,0.017492957746478875,0.7801126760563375,6,32,19,2,53,44,27,16,1,15,6,9,24,12,4,4,0,0,0,4
champion,hard,600004,1.4830491990846681,0.48304919908466815,1,81,803,1,0,65,2,0.7692307692307693,1.0,-0.0,3.675476632520245,0.10705778183456756,0.15315807008263416,0.9179718309859154,0.06636619718309861,0.17478873239436613,0.5995774647887324,0.07723943661971831,0.8516056338028168,2,17,22,9,48,37,9,26,2,15,15,0,69,32,4,4,0,0,1,1
champion,hard,600005,1.4148741418764301,0.4148741418764302,1,72,713,1,0,65,2,0.7692307692307693,1.0,-0.0,3.3434434390672245,0.1466148911001852,0.10913688083306945,0.9211267605633794,0.05149295774647888,0.44422535211267516,0.42540845070422534,0.0,0.8696338028169006,2,27,22,0,49,25,10,15,0,15,14,1,66,33,0,4,0,4,1,1
champion,hard,600006,0.40159610983981703,0.40159610983981703,0,76,754,1,0,65,2,0.7692307692307693,1.0,-0.0,3.339919808428415,0.16897876351813942,0.20445272817043583,0.9244788732394358,0.2737746478873235,0.27101408450704195,0.3754647887323943,0.004225352112676056,0.6507042253521125,13,16,20,1,37,24,11,13,0,15,15,0,63,29,4,4,0,0,0,3
champion,hard,600007,2.8755148741418766,0.8755148741418765,2,88,876,1,0,65,2,0.7692307692307693,1.0,-0.0,2.802426993122038,0.23370340299179249,0.15062099553662767,0.9179718309859147,0.1700281690140845,0.33909859154929517,0.3212957746478873,0.08754929577464787,0.7479436619718304,8,24,12,6,42,32,22,9,1,15,15,0,67,27,4,4,0,0,1,5
champion,hard,600008,2.5140217391304347,0.5140217391304348,2,77,763,1,0,65,3,0.7692307692307693,1.0,-0.0,2.2197300434557077,0.30879561548047224,0.021270937943594914,0.9436619718309855,0.07563380281690142,0.2702535211267602,0.5977746478873239,0.0,0.8680281690140841,7,13,35,0,48,49,24,25,0,15,10,5,45,21,4,4,0,0,1,2
champion,hard,600009,0.3873398169336384,0.3873398169336384,0,79,785,1,0,65,2,0.7692307692307693,1.0,-0.0,3.2680834726706696,0.1459441352298495,0.2955438087027516,0.9154929577464782,0.050873239436619734,0.480422535211267,0.3841971830985916,0.0,0.8646197183098585,2,24,24,0,48,55,37,18,0,15,15,0,75,33,4,4,0,0,0,3
champion,hard,600010,2.796224256292906,0.7962242562929062,2,91,908,1,0,65,2,0.7692307692307693,1.0,-0.0,2.5464732105418713,0.22300270358203658,0.3489824996610824,0.9154929577464781,0.2966760563380275,0.1935774647887323,0.3301971830985916,0.09504225352112676,0.6188169014084506,16,12,15,7,34,30,18,11,1,15,15,0,71,30,4,4,0,0,1,5
champion,hard,600011,2.528604118993135,0.528604118993135,2,69,690,1,0,65,3,0.7692307692307693,1.0,-0.0,1.6340200199834205,0.27426926834143334,0.05681506996183855,0.9235492957746477,0.0846760563380282,0.24878873239436589,0.4633239436619719,0.1267605633802817,0.8388732394366195,3,17,20,10,47,30,14,15,1,15,15,0,67,33,0,4,0,4,1,5
champion,hard,600012,0.3318077803203661,0.3318077803203661,0,71,708,1,0,65,2,0.7692307692307693,1.0,-0.0,3.382424422360925,0.12380606312292357,0.0,0.9154929577464787,0.0663661971830986,0.3422535211267601,0.5068732394366199,0.0,0.8491267605633799,4,19,27,0,46,57,27,30,0,15,15,0,71,33,0,4,0,4,0,2
champion,hard,600013,2.632265446224256,0.6322654462242563,2,82,813,1,0,65,2,0.7692307692307693,1.0,-0.0,3.2272709854508093,0.1732299396212992,0.38782716922342964,0.9154929577464788,0.19264788732394356,0.17707042253521127,0.5457746478873239,0.0,0.7228450704225352,10,11,29,0,40,41,12,29,0,15,15,0,67,31,4,4,0,0,1,4
champion,hard,600014,2.7477688787185355,0.7477688787185355,2,100,1000,0,1,65,2,0.7692307692307693,1.0,-0.0,2.522345168573121,0.33726038429163435,0.0642987725664265,0.9045633802816903,0.16287323943661977,0.12039436619718312,0.6180845070422535,0.0032112676056338034,0.7416901408450705,7,7,32,1,40,27,7,20,0,15,15,0,65,32,4,4,0,0,1,5
champion,hard,600015,1.545366132723112,0.5453661327231121,1,69,689,1,0,65,3,0.7692307692307693,1.0,-0.0,2.607072509957936,0.19713976887712611,0.11645553650089772,0.9267605633802813,0.13025352112676064,0.3042253521126756,0.4612957746478873,0.030985915492957747,0.7965070422535208,4,24,20,4,48,45,22,22,1,15,13,2,53,24,0,4,0,4,0,6
champion,hard,600016,2.6274599542334096,0.6274599542334096,2,81,810,1,0,65,2,0.7692307692307693,1.0,-0.0,2.7942405899837577,0.2577592779989153,0.28404922668089966,0.9267605633802816,0.2204507042253519,0.0822535211267606,0.5850140845070423,0.039042253521126766,0.7063098591549297,10,4,32,6,42,22,2,19,1,15,13,2,57,26,4,4,0,0,1,3
champion,hard,600017,1.5082951945080092,0.5082951945080092,1,100,1000,0,1,65,2,0.7692307692307693,1.0,-0.0,3.3476284332371553,0.11005050505050504,0.17169065361876837,0.9814929577464787,0.15391549295774656,0.29188732394366174,0.506112676056338,0.029577464788732393,0.8275774647887321,17,27,16,2,45,47,24,22,1,15,2,13,10,5,4,4,0,0,0,4
champion,hard,600018,0.46233981693363746,0.46233981693363746,0,79,782,1,0,65,2,0.7692307692307693,1.0,-0.0,3.0588103308220562,0.16546615126947536,0.1918570969586919,0.983098591549295,0.21740845070422504,0.32152112676056294,0.4258591549295774,0.018309859154929577,0.7656901408450698,18,18,25,1,44,45,25,20,0,15,3,12,15,5,4,4,0,0,0,5
champion,hard,600019,0.32265446224256294,0.32265446224256294,0,78,772,1,0,65,2,0.7692307692307693,1.0,-0.0,3.7028739356807066,0.07870588461270657,0.022668964273690043,0.954140845070422,0.24695774647887284,0.23743661971830973,0.4697464788732394,0.0,0.7071830985915492,10,18,26,0,44,27,10,17,0,15,11,4,39,17,4,4,0,0,0,2
champion,hard,600020,2.6399885583524028,0.6399885583524028,2,75,747,1,0,65,5,0.38461538461538464,0.8461538461538461,0.43584180855999094,1.6641183342599086,0.37257320177488246,0.18316457267852923,0.9154929577464789,0.20904225352112674,0.0934929577464789,0.6129577464788732,0.0,0.7064507042253522,16,7,27,0,34,25,5,20,0,15,15,0,69,32,4,4,0,0,1,5
champion,hard,600021,0.34898169336384444,0.34898169336384444,0,73,727,1,0,65,2,0.7692307692307693,1.0,-0.0,3.3878598805897506,0.1125239151554941,0.1452714137883497,0.9195211267605623,0.3034366197183092,0.35569014084507,0.256,0.004394366197183101,0.6160845070422531,16,25,7,2,34,22,14,7,1,15,15,0,75,30,1,4,0,3,0,2
champion,hard,600022,0.3872425629290618,0.3872425629290618,0,69,689,1,0,65,3,0.6153846153846154,1.0,-0.0,3.8122879987261786,0.10320608684245049,0.0,0.9436619718309855,0.11447887323943669,0.40763380281690087,0.4153239436619719,0.006225352112676058,0.8291830985915489,12,20,22,1,43,52,32,20,0,15,10,5,44,22,0,3,0,5,0,3
champion,hard,600023,2.8748855835240272,0.8748855835240275,2,96,960,1,0,65,2,0.7692307692307693,1.0,-0.0,2.442602490511705,0.3077131819451735,0.2365450411843278,0.9267605633802809,0.23819718309859128,0.28769014084507,0.3840281690140845,0.016845070422535215,0.6885633802816896,16,13,19,4,36,24,9,14,1,15,13,2,46,21,4,4,0,0,1,7
champion,hard,600024,1.4763157894736842,0.4763157894736842,1,78,772,1,0,65,2,0.7692307692307693,1.0,-0.0,3.4732465264968115,0.09074080484971575,0.17032458243879062,0.927887323943662,0.13185915492957756,0.2238591549295773,0.572169014084507,0.0,0.7960281690140844,8,17,25,0,42,39,12,27,0,15,15,0,61,28,4,4,0,0,1,2
champion,hard,600025,2.536899313501144,0.5368993135011442,2,78,780,1,0,65,2,0.7692307692307693,1.0,-0.0,3.3809169403969546,0.16082621563141045,0.2775258112385393,0.9154929577464789,0.11216901408450711,0.2157183098591548,0.5858591549295775,0.0017464788732394364,0.8033239436619718,5,12,32,1,45,41,12,29,0,15,15,0,67,31,4,4,0,0,1,4
champion,hard,600026,1.482837528604119,0.482837528604119,1,78,774,1,0,65,5,0.3230769230769231,0.8,0.4930630423151191,2.454974158363443,0.2968280735565727,0.18055623235058252,0.9678309859154931,0.10861971830985923,0.151830985915493,0.6331830985915493,0.07419718309859157,0.8592112676056339,7,5,38,5,48,27,4,22,1,15,10,5,50,25,4,4,0,0,1,4
champion,hard,600027,0.3675629290617849,0.3675629290617849,0,78,779,1,0,65,2,0.7692307692307693,1.0,-0.0,3.810546474792628,0.13701164735647492,0.29065074610512337,0.9154929577464778,0.35960563380281596,0.3060563380281687,0.2009295774647888,0.04890140845070423,0.5558873239436617,17,14,14,5,33,16,3,12,1,15,15,0,71,35,2,4,0,2,0,2
champion,hard,600028,0.43923340961098406,0.43923340961098406,0,77,761,1,0,65,2,0.7692307692307693,1.0,-0.0,3.259454446600265,0.14042901136605385,0.11339039001923923,0.9372394366197179,0.16878873239436618,0.31073239436619676,0.40560563380281695,0.05211267605633803,0.7684507042253518,8,24,15,4,43,41,22,18,1,15,14,1,70,34,4,4,0,0,0,4
champion,hard,600029,0.21172768878718534,0.21172768878718534,0,68,671,1,0,65,2,0.7692307692307693,1.0,-0.0,3.456098066059352,0.10000558437090945,0.0,0.980704225352112,0.08219718309859159,0.5911549295774641,0.3073521126760564,0.0,0.8985070422535205,3,40,15,0,55,65,45,20,0,15,7,8,28,13,0,2,0,6,0,2
champion,hard,600030,0.2548398169336384,0.2548398169336384,0,75,746,1,0,65,2,0.7692307692307693,1.0,-0.0,4.057322842184334,0.08106178562581833,0.20464881423955544,0.9154929577464785,0.07921126760563384,0.3681126760563376,0.3914929577464789,0.07667605633802817,0.8362816901408446,6,28,11,5,44,51,30,20,1,15,15,0,71,30,4,4,0,0,0,1
champion,hard,600031,0.32831807780320366,0.32831807780320366,0,77,761,1,0,65,2,0.7692307692307693,1.0,-0.0,2.9400191087368452,0.133593077133747,0.0548758717944495,0.9267605633802815,0.10828169014084513,0.3438309859154926,0.47464788732394364,0.0,0.8184788732394362,8,30,14,0,44,42,26,16,0,15,13,2,50,23,4,4,0,0,0,2
champion,hard,600032,2.5334553775743704,0.5334553775743703,2,80,795,1,0,65,2,0.7692307692307693,1.0,-0.0,2.757991289668565,0.1634944684944685,0.08808199778358074,0.9565633802816896,0.05611267605633804,0.2737183098591545,0.606225352112676,0.02050704225352113,0.9004507042253517,3,14,34,2,50,38,16,21,1,15,12,3,52,26,4,4,0,0,1,4
champion,hard,600033,2.586212814645309,0.5862128146453089,2,84,840,1,0,65,2,0.7692307692307693,1.0,-0.0,3.4460315307846545,0.1559921029372401,0.28830984628551787,0.9154929577464789,0.09211267605633808,0.07250704225352114,0.7508732394366197,0.0,0.8233802816901409,3,5,42,0,47,38,5,33,0,15,15,0,53,24,4,4,0,0,1,4
champion,hard,600034,2.720194508009153,0.7201945080091533,2,86,860,1,0,65,2,0.7692307692307693,1.0,-0.0,3.691650704716332,0.1435507087012551,0.4173810410078827,0.9919718309859147,0.12529577464788744,0.4318873239436611,0.4347887323943662,0.0,0.8666760563380274,4,35,21,0,56,28,12,16,0,15,5,10,19,7,4,4,0,0,1,6
